id,item_name,image_url,url,description,group_ids,metadata:price,metadata:brand,metadata:gender
AA-12409,Summit Tank,data/generated_images/summit-tank.jpg,https://aura-alpine.com/products/summit-tank,The Summit Tank from Summit Style — premium apparel built for everyday adventure.,accessories,36.59,Summit Style,Unisex
AA-12410,Summit Hoodie,data/generated_images/summit-hoodie.jpg,https://aura-alpine.com/products/summit-hoodie,The Summit Hoodie from Summit Style — premium apparel built for everyday adventure.,womens,199.19,Summit Style,Women
AA-12411,Summit Pants,data/generated_images/summit-pants.jpg,https://aura-alpine.com/products/summit-pants,The Summit Pants from Summit Style — premium apparel built for everyday adventure.,womens,139.25,Summit Style,Women
AA-12412,Urban Sweater,data/generated_images/urban-sweater.jpg,https://aura-alpine.com/products/urban-sweater,The Urban Sweater from Urban Peak — premium apparel built for everyday adventure.,accessories,112.96,Urban Peak,Unisex
AA-12413,Alpine Joggers,data/generated_images/alpine-joggers.jpg,https://aura-alpine.com/products/alpine-joggers,The Alpine Joggers from Alpine Tech — premium apparel built for everyday adventure.,mens,136.95,Alpine Tech,Men
AA-12414,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,accessories,210.06,Urban Peak,Unisex
AA-12415,Urban Vest,data/generated_images/urban-vest.jpg,https://aura-alpine.com/products/urban-vest,The Urban Vest from Urban Peak — premium apparel built for everyday adventure.,mens,152.51,Urban Peak,Men
AA-12416,Alpine Trail Tank,data/generated_images/alpine-trail-tank.jpg,https://aura-alpine.com/products/alpine-trail-tank,The Alpine Trail Tank from Alpine Tech — premium apparel built for everyday adventure.,womens,119.29,Alpine Tech,Women
AA-12417,Alpine Shorts,data/generated_images/alpine-shorts.jpg,https://aura-alpine.com/products/alpine-shorts,The Alpine Shorts from Alpine Tech — premium apparel built for everyday adventure.,mens,23.77,Alpine Tech,Men
AA-12418,Summit Beanie,data/generated_images/summit-beanie.jpg,https://aura-alpine.com/products/summit-beanie,The Summit Beanie from Summit Style — premium apparel built for everyday adventure.,womens,212.74,Summit Style,Women
AA-12419,Alpine Pants,data/generated_images/alpine-pants.jpg,https://aura-alpine.com/products/alpine-pants,The Alpine Pants from Alpine Tech — premium apparel built for everyday adventure.,mens,192.14,Alpine Tech,Men
AA-12420,Alpine Summit Tank,data/generated_images/alpine-summit-tank.jpg,https://aura-alpine.com/products/alpine-summit-tank,The Alpine Summit Tank from Alpine Tech — premium apparel built for everyday adventure.,womens,91.13,Alpine Tech,Women
AA-12421,Aura Sweater,data/generated_images/aura-sweater.jpg,https://aura-alpine.com/products/aura-sweater,The Aura Sweater from Aura & Alpine — premium apparel built for everyday adventure.,mens,28.74,Aura & Alpine,Men
AA-12422,Urban Cap,data/generated_images/urban-cap.jpg,https://aura-alpine.com/products/urban-cap,The Urban Cap from Urban Peak — premium apparel built for everyday adventure.,mens,209.38,Urban Peak,Men
AA-12423,Summit Shorts,data/generated_images/summit-shorts.jpg,https://aura-alpine.com/products/summit-shorts,The Summit Shorts from Summit Style — premium apparel built for everyday adventure.,womens,38.45,Summit Style,Women
AA-12424,Urban Hoodie,data/generated_images/urban-hoodie.jpg,https://aura-alpine.com/products/urban-hoodie,The Urban Hoodie from Urban Peak — premium apparel built for everyday adventure.,mens,181.71,Urban Peak,Men
AA-12425,Aura Sweater,data/generated_images/aura-sweater.jpg,https://aura-alpine.com/products/aura-sweater,The Aura Sweater from Aura & Alpine — premium apparel built for everyday adventure.,mens,184.31,Aura & Alpine,Men
AA-12426,Summit Pants,data/generated_images/summit-pants.jpg,https://aura-alpine.com/products/summit-pants,The Summit Pants from Summit Style — premium apparel built for everyday adventure.,accessories,185.83,Summit Style,Unisex
AA-12427,Urban Shorts,data/generated_images/urban-shorts.jpg,https://aura-alpine.com/products/urban-shorts,The Urban Shorts from Urban Peak — premium apparel built for everyday adventure.,accessories,17.62,Urban Peak,Unisex
AA-12428,Aura Hoodie,data/generated_images/aura-hoodie.jpg,https://aura-alpine.com/products/aura-hoodie,The Aura Hoodie from Aura & Alpine — premium apparel built for everyday adventure.,accessories,180.5,Aura & Alpine,Unisex
AA-12429,Summit Tank,data/generated_images/summit-tank.jpg,https://aura-alpine.com/products/summit-tank,The Summit Tank from Summit Style — premium apparel built for everyday adventure.,accessories,198.97,Summit Style,Unisex
AA-12430,Urban Blouse,data/generated_images/urban-blouse.jpg,https://aura-alpine.com/products/urban-blouse,The Urban Blouse from Urban Peak — premium apparel built for everyday adventure.,womens,45.58,Urban Peak,Women
AA-12431,Aura Harbor Chino,data/generated_images/aura-harbor-chino.jpg,https://aura-alpine.com/products/aura-harbor-chino,The Aura Harbor Chino from Aura & Alpine — premium apparel built for everyday adventure.,accessories,49.68,Aura & Alpine,Unisex
AA-12432,Aura Chino,data/generated_images/aura-chino.jpg,https://aura-alpine.com/products/aura-chino,The Aura Chino from Aura & Alpine — premium apparel built for everyday adventure.,womens,140.52,Aura & Alpine,Women
AA-12433,Aura Tank,data/generated_images/aura-tank.jpg,https://aura-alpine.com/products/aura-tank,The Aura Tank from Aura & Alpine — premium apparel built for everyday adventure.,womens,28.41,Aura & Alpine,Women
AA-12434,Alpine Pants,data/generated_images/alpine-pants.jpg,https://aura-alpine.com/products/alpine-pants,The Alpine Pants from Alpine Tech — premium apparel built for everyday adventure.,womens,186.58,Alpine Tech,Women
AA-12435,Urban Leggings,data/generated_images/urban-leggings.jpg,https://aura-alpine.com/products/urban-leggings,The Urban Leggings from Urban Peak — premium apparel built for everyday adventure.,womens,186.61,Urban Peak,Women
AA-12436,Alpine Hoodie,data/generated_images/alpine-hoodie.jpg,https://aura-alpine.com/products/alpine-hoodie,The Alpine Hoodie from Alpine Tech — premium apparel built for everyday adventure.,mens,119.01,Alpine Tech,Men
AA-12437,Summit Chino,data/generated_images/summit-chino.jpg,https://aura-alpine.com/products/summit-chino,The Summit Chino from Summit Style — premium apparel built for everyday adventure.,accessories,225.08,Summit Style,Unisex
AA-12438,Urban Hoodie,data/generated_images/urban-hoodie.jpg,https://aura-alpine.com/products/urban-hoodie,The Urban Hoodie from Urban Peak — premium apparel built for everyday adventure.,accessories,178.02,Urban Peak,Unisex
AA-12439,Alpine Tank,data/generated_images/alpine-tank.jpg,https://aura-alpine.com/products/alpine-tank,The Alpine Tank from Alpine Tech — premium apparel built for everyday adventure.,accessories,83.02,Alpine Tech,Unisex
AA-12440,Summit North Chino,data/generated_images/summit-north-chino.jpg,https://aura-alpine.com/products/summit-north-chino,The Summit North Chino from Summit Style — premium apparel built for everyday adventure.,womens,54.28,Summit Style,Women
AA-12441,Urban Hoodie,data/generated_images/urban-hoodie.jpg,https://aura-alpine.com/products/urban-hoodie,The Urban Hoodie from Urban Peak — premium apparel built for everyday adventure.,mens,172.58,Urban Peak,Men
AA-12442,Urban Trail Leggings,data/generated_images/urban-trail-leggings.jpg,https://aura-alpine.com/products/urban-trail-leggings,The Urban Trail Leggings from Urban Peak — premium apparel built for everyday adventure.,accessories,39.28,Urban Peak,Unisex
AA-12443,Urban Skort,data/generated_images/urban-skort.jpg,https://aura-alpine.com/products/urban-skort,The Urban Skort from Urban Peak — premium apparel built for everyday adventure.,accessories,225.41,Urban Peak,Unisex
AA-12444,Urban Polo,data/generated_images/urban-polo.jpg,https://aura-alpine.com/products/urban-polo,The Urban Polo from Urban Peak — premium apparel built for everyday adventure.,accessories,60.55,Urban Peak,Unisex
AA-12445,Urban Echo Jacket,data/generated_images/urban-echo-jacket.jpg,https://aura-alpine.com/products/urban-echo-jacket,The Urban Echo Jacket from Urban Peak — premium apparel built for everyday adventure.,womens,211.22,Urban Peak,Women
AA-12446,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,womens,151.44,Alpine Tech,Women
AA-12447,Urban Jacket,data/generated_images/urban-jacket.jpg,https://aura-alpine.com/products/urban-jacket,The Urban Jacket from Urban Peak — premium apparel built for everyday adventure.,mens,121.77,Urban Peak,Men
AA-12448,Aura Cardigan,data/generated_images/aura-cardigan.jpg,https://aura-alpine.com/products/aura-cardigan,The Aura Cardigan from Aura & Alpine — premium apparel built for everyday adventure.,womens,242.06,Aura & Alpine,Women
AA-12449,Alpine Sweater,data/generated_images/alpine-sweater.jpg,https://aura-alpine.com/products/alpine-sweater,The Alpine Sweater from Alpine Tech — premium apparel built for everyday adventure.,accessories,224.49,Alpine Tech,Unisex
AA-12450,Aura Skort,data/generated_images/aura-skort.jpg,https://aura-alpine.com/products/aura-skort,The Aura Skort from Aura & Alpine — premium apparel built for everyday adventure.,womens,117.96,Aura & Alpine,Women
AA-12451,Alpine Polo,data/generated_images/alpine-polo.jpg,https://aura-alpine.com/products/alpine-polo,The Alpine Polo from Alpine Tech — premium apparel built for everyday adventure.,mens,166.88,Alpine Tech,Men
AA-12452,Summit Shirt,data/generated_images/summit-shirt.jpg,https://aura-alpine.com/products/summit-shirt,The Summit Shirt from Summit Style — premium apparel built for everyday adventure.,mens,242.93,Summit Style,Men
AA-12453,Alpine Polo,data/generated_images/alpine-polo.jpg,https://aura-alpine.com/products/alpine-polo,The Alpine Polo from Alpine Tech — premium apparel built for everyday adventure.,accessories,94.63,Alpine Tech,Unisex
AA-12454,Summit Dress,data/generated_images/summit-dress.jpg,https://aura-alpine.com/products/summit-dress,The Summit Dress from Summit Style — premium apparel built for everyday adventure.,womens,79.0,Summit Style,Women
AA-12455,Aura Jacket,data/generated_images/aura-jacket.jpg,https://aura-alpine.com/products/aura-jacket,The Aura Jacket from Aura & Alpine — premium apparel built for everyday adventure.,mens,93.38,Aura & Alpine,Men
AA-12456,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,accessories,60.59,Urban Peak,Unisex
AA-12457,Summit Ridge Skort,data/generated_images/summit-ridge-skort.jpg,https://aura-alpine.com/products/summit-ridge-skort,The Summit Ridge Skort from Summit Style — premium apparel built for everyday adventure.,mens,213.83,Summit Style,Men
AA-12458,Urban Joggers,data/generated_images/urban-joggers.jpg,https://aura-alpine.com/products/urban-joggers,The Urban Joggers from Urban Peak — premium apparel built for everyday adventure.,mens,52.51,Urban Peak,Men
AA-12459,Aura Blouse,data/generated_images/aura-blouse.jpg,https://aura-alpine.com/products/aura-blouse,The Aura Blouse from Aura & Alpine — premium apparel built for everyday adventure.,accessories,97.43,Aura & Alpine,Unisex
AA-12460,Alpine Leggings,data/generated_images/alpine-leggings.jpg,https://aura-alpine.com/products/alpine-leggings,The Alpine Leggings from Alpine Tech — premium apparel built for everyday adventure.,accessories,178.04,Alpine Tech,Unisex
AA-12461,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,accessories,130.36,Urban Peak,Unisex
AA-12462,Summit Horizon Leggings,data/generated_images/summit-horizon-leggings.jpg,https://aura-alpine.com/products/summit-horizon-leggings,The Summit Horizon Leggings from Summit Style — premium apparel built for everyday adventure.,accessories,94.94,Summit Style,Unisex
AA-12463,Summit Leggings,data/generated_images/summit-leggings.jpg,https://aura-alpine.com/products/summit-leggings,The Summit Leggings from Summit Style — premium apparel built for everyday adventure.,accessories,201.61,Summit Style,Unisex
AA-12464,Summit Cascade Jacket,data/generated_images/summit-cascade-jacket.jpg,https://aura-alpine.com/products/summit-cascade-jacket,The Summit Cascade Jacket from Summit Style — premium apparel built for everyday adventure.,womens,169.45,Summit Style,Women
AA-12465,Aura Joggers,data/generated_images/aura-joggers.jpg,https://aura-alpine.com/products/aura-joggers,The Aura Joggers from Aura & Alpine — premium apparel built for everyday adventure.,mens,113.68,Aura & Alpine,Men
AA-12466,Alpine Leggings,data/generated_images/alpine-leggings.jpg,https://aura-alpine.com/products/alpine-leggings,The Alpine Leggings from Alpine Tech — premium apparel built for everyday adventure.,mens,207.65,Alpine Tech,Men
AA-12467,Aura Tee,data/generated_images/aura-tee.jpg,https://aura-alpine.com/products/aura-tee,The Aura Tee from Aura & Alpine — premium apparel built for everyday adventure.,accessories,122.6,Aura & Alpine,Unisex
AA-12468,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,accessories,242.67,Urban Peak,Unisex
AA-12469,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,accessories,214.06,Alpine Tech,Unisex
AA-12470,Alpine Cap,data/generated_images/alpine-cap.jpg,https://aura-alpine.com/products/alpine-cap,The Alpine Cap from Alpine Tech — premium apparel built for everyday adventure.,womens,187.62,Alpine Tech,Women
AA-12471,Urban Aurora Cargo Pants,data/generated_images/urban-aurora-cargo-pants.jpg,https://aura-alpine.com/products/urban-aurora-cargo-pants,The Urban Aurora Cargo Pants from Urban Peak — premium apparel built for everyday adventure.,mens,43.89,Urban Peak,Men
AA-12472,Alpine Dress,data/generated_images/alpine-dress.jpg,https://aura-alpine.com/products/alpine-dress,The Alpine Dress from Alpine Tech — premium apparel built for everyday adventure.,mens,186.5,Alpine Tech,Men
AA-12473,Alpine Shorts,data/generated_images/alpine-shorts.jpg,https://aura-alpine.com/products/alpine-shorts,The Alpine Shorts from Alpine Tech — premium apparel built for everyday adventure.,accessories,123.31,Alpine Tech,Unisex
AA-12474,Aura Polo,data/generated_images/aura-polo.jpg,https://aura-alpine.com/products/aura-polo,The Aura Polo from Aura & Alpine — premium apparel built for everyday adventure.,accessories,41.27,Aura & Alpine,Unisex
AA-12475,Aura Shorts,data/generated_images/aura-shorts.jpg,https://aura-alpine.com/products/aura-shorts,The Aura Shorts from Aura & Alpine — premium apparel built for everyday adventure.,accessories,96.17,Aura & Alpine,Unisex
AA-12476,Summit Chino,data/generated_images/summit-chino.jpg,https://aura-alpine.com/products/summit-chino,The Summit Chino from Summit Style — premium apparel built for everyday adventure.,accessories,116.58,Summit Style,Unisex
AA-12477,Summit Atlas Sweater,data/generated_images/summit-atlas-sweater.jpg,https://aura-alpine.com/products/summit-atlas-sweater,The Summit Atlas Sweater from Summit Style — premium apparel built for everyday adventure.,mens,76.2,Summit Style,Men
AA-12478,Urban Tee,data/generated_images/urban-tee.jpg,https://aura-alpine.com/products/urban-tee,The Urban Tee from Urban Peak — premium apparel built for everyday adventure.,mens,139.33,Urban Peak,Men
AA-12479,Summit Dress,data/generated_images/summit-dress.jpg,https://aura-alpine.com/products/summit-dress,The Summit Dress from Summit Style — premium apparel built for everyday adventure.,mens,190.91,Summit Style,Men
AA-12480,Aura Shorts,data/generated_images/aura-shorts.jpg,https://aura-alpine.com/products/aura-shorts,The Aura Shorts from Aura & Alpine — premium apparel built for everyday adventure.,mens,204.29,Aura & Alpine,Men
AA-12481,Aura Skort,data/generated_images/aura-skort.jpg,https://aura-alpine.com/products/aura-skort,The Aura Skort from Aura & Alpine — premium apparel built for everyday adventure.,mens,128.92,Aura & Alpine,Men
AA-12482,Summit Cardigan,data/generated_images/summit-cardigan.jpg,https://aura-alpine.com/products/summit-cardigan,The Summit Cardigan from Summit Style — premium apparel built for everyday adventure.,mens,59.02,Summit Style,Men
AA-12483,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,mens,167.35,Urban Peak,Men
AA-12484,Summit Cardigan,data/generated_images/summit-cardigan.jpg,https://aura-alpine.com/products/summit-cardigan,The Summit Cardigan from Summit Style — premium apparel built for everyday adventure.,mens,161.1,Summit Style,Men
AA-12485,Aura Dress,data/generated_images/aura-dress.jpg,https://aura-alpine.com/products/aura-dress,The Aura Dress from Aura & Alpine — premium apparel built for everyday adventure.,womens,199.31,Aura & Alpine,Women
AA-12486,Urban Shorts,data/generated_images/urban-shorts.jpg,https://aura-alpine.com/products/urban-shorts,The Urban Shorts from Urban Peak — premium apparel built for everyday adventure.,mens,75.73,Urban Peak,Men
AA-12487,Summit Tee,data/generated_images/summit-tee.jpg,https://aura-alpine.com/products/summit-tee,The Summit Tee from Summit Style — premium apparel built for everyday adventure.,womens,190.54,Summit Style,Women
AA-12488,Alpine Leggings,data/generated_images/alpine-leggings.jpg,https://aura-alpine.com/products/alpine-leggings,The Alpine Leggings from Alpine Tech — premium apparel built for everyday adventure.,mens,137.54,Alpine Tech,Men
AA-12489,Alpine Hoodie,data/generated_images/alpine-hoodie.jpg,https://aura-alpine.com/products/alpine-hoodie,The Alpine Hoodie from Alpine Tech — premium apparel built for everyday adventure.,accessories,70.6,Alpine Tech,Unisex
AA-12490,Aura Tee,data/generated_images/aura-tee.jpg,https://aura-alpine.com/products/aura-tee,The Aura Tee from Aura & Alpine — premium apparel built for everyday adventure.,womens,63.54,Aura & Alpine,Women
AA-12491,Alpine Tee,data/generated_images/alpine-tee.jpg,https://aura-alpine.com/products/alpine-tee,The Alpine Tee from Alpine Tech — premium apparel built for everyday adventure.,womens,17.85,Alpine Tech,Women
AA-12492,Aura Joggers,data/generated_images/aura-joggers.jpg,https://aura-alpine.com/products/aura-joggers,The Aura Joggers from Aura & Alpine — premium apparel built for everyday adventure.,womens,99.02,Aura & Alpine,Women
AA-12493,Urban Cardigan,data/generated_images/urban-cardigan.jpg,https://aura-alpine.com/products/urban-cardigan,The Urban Cardigan from Urban Peak — premium apparel built for everyday adventure.,mens,66.18,Urban Peak,Men
AA-12494,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,womens,178.88,Alpine Tech,Women
AA-12495,Aura Blouse,data/generated_images/aura-blouse.jpg,https://aura-alpine.com/products/aura-blouse,The Aura Blouse from Aura & Alpine — premium apparel built for everyday adventure.,mens,70.72,Aura & Alpine,Men
AA-12496,Aura Trail Blouse,data/generated_images/aura-trail-blouse.jpg,https://aura-alpine.com/products/aura-trail-blouse,The Aura Trail Blouse from Aura & Alpine — premium apparel built for everyday adventure.,womens,58.44,Aura & Alpine,Women
AA-12497,Urban Atlas Skort,data/generated_images/urban-atlas-skort.jpg,https://aura-alpine.com/products/urban-atlas-skort,The Urban Atlas Skort from Urban Peak — premium apparel built for everyday adventure.,mens,201.0,Urban Peak,Men
AA-12498,Aura Canyon Polo,data/generated_images/aura-canyon-polo.jpg,https://aura-alpine.com/products/aura-canyon-polo,The Aura Canyon Polo from Aura & Alpine — premium apparel built for everyday adventure.,accessories,133.9,Aura & Alpine,Unisex
AA-12499,Aura Hoodie,data/generated_images/aura-hoodie.jpg,https://aura-alpine.com/products/aura-hoodie,The Aura Hoodie from Aura & Alpine — premium apparel built for everyday adventure.,mens,135.99,Aura & Alpine,Men
AA-12500,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,mens,150.32,Urban Peak,Men
AA-12501,Alpine Joggers,data/generated_images/alpine-joggers.jpg,https://aura-alpine.com/products/alpine-joggers,The Alpine Joggers from Alpine Tech — premium apparel built for everyday adventure.,womens,238.51,Alpine Tech,Women
AA-12502,Alpine Shirt,data/generated_images/alpine-shirt.jpg,https://aura-alpine.com/products/alpine-shirt,The Alpine Shirt from Alpine Tech — premium apparel built for everyday adventure.,accessories,101.53,Alpine Tech,Unisex
AA-12503,Alpine Shorts,data/generated_images/alpine-shorts.jpg,https://aura-alpine.com/products/alpine-shorts,The Alpine Shorts from Alpine Tech — premium apparel built for everyday adventure.,womens,148.89,Alpine Tech,Women
AA-12504,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,accessories,71.16,Alpine Tech,Unisex
AA-12505,Summit Sweater,data/generated_images/summit-sweater.jpg,https://aura-alpine.com/products/summit-sweater,The Summit Sweater from Summit Style — premium apparel built for everyday adventure.,womens,107.7,Summit Style,Women
AA-12506,Alpine Tee,data/generated_images/alpine-tee.jpg,https://aura-alpine.com/products/alpine-tee,The Alpine Tee from Alpine Tech — premium apparel built for everyday adventure.,mens,228.87,Alpine Tech,Men
AA-12507,Alpine Harbor Vest,data/generated_images/alpine-harbor-vest.jpg,https://aura-alpine.com/products/alpine-harbor-vest,The Alpine Harbor Vest from Alpine Tech — premium apparel built for everyday adventure.,womens,69.35,Alpine Tech,Women
AA-12508,Urban Cardigan,data/generated_images/urban-cardigan.jpg,https://aura-alpine.com/products/urban-cardigan,The Urban Cardigan from Urban Peak — premium apparel built for everyday adventure.,accessories,198.02,Urban Peak,Unisex
AA-12509,Aura Shirt,data/generated_images/aura-shirt.jpg,https://aura-alpine.com/products/aura-shirt,The Aura Shirt from Aura & Alpine — premium apparel built for everyday adventure.,mens,99.81,Aura & Alpine,Men
AA-12510,Alpine Tank,data/generated_images/alpine-tank.jpg,https://aura-alpine.com/products/alpine-tank,The Alpine Tank from Alpine Tech — premium apparel built for everyday adventure.,mens,104.96,Alpine Tech,Men
AA-12511,Alpine Pants,data/generated_images/alpine-pants.jpg,https://aura-alpine.com/products/alpine-pants,The Alpine Pants from Alpine Tech — premium apparel built for everyday adventure.,mens,90.1,Alpine Tech,Men
AA-12512,Summit Sweater,data/generated_images/summit-sweater.jpg,https://aura-alpine.com/products/summit-sweater,The Summit Sweater from Summit Style — premium apparel built for everyday adventure.,womens,25.86,Summit Style,Women
AA-12513,Summit Horizon Skort,data/generated_images/summit-horizon-skort.jpg,https://aura-alpine.com/products/summit-horizon-skort,The Summit Horizon Skort from Summit Style — premium apparel built for everyday adventure.,womens,199.23,Summit Style,Women
AA-12514,Summit Chino,data/generated_images/summit-chino.jpg,https://aura-alpine.com/products/summit-chino,The Summit Chino from Summit Style — premium apparel built for everyday adventure.,mens,188.64,Summit Style,Men
AA-12515,Alpine Pioneer Chino,data/generated_images/alpine-pioneer-chino.jpg,https://aura-alpine.com/products/alpine-pioneer-chino,The Alpine Pioneer Chino from Alpine Tech — premium apparel built for everyday adventure.,mens,194.09,Alpine Tech,Men
AA-12516,Urban Skort,data/generated_images/urban-skort.jpg,https://aura-alpine.com/products/urban-skort,The Urban Skort from Urban Peak — premium apparel built for everyday adventure.,mens,76.84,Urban Peak,Men
AA-12517,Aura Summit Cargo Pants,data/generated_images/aura-summit-cargo-pants.jpg,https://aura-alpine.com/products/aura-summit-cargo-pants,The Aura Summit Cargo Pants from Aura & Alpine — premium apparel built for everyday adventure.,mens,142.5,Aura & Alpine,Men
AA-12518,Alpine Skort,data/generated_images/alpine-skort.jpg,https://aura-alpine.com/products/alpine-skort,The Alpine Skort from Alpine Tech — premium apparel built for everyday adventure.,accessories,53.57,Alpine Tech,Unisex
AA-12519,Summit Canyon Shirt,data/generated_images/summit-canyon-shirt.jpg,https://aura-alpine.com/products/summit-canyon-shirt,The Summit Canyon Shirt from Summit Style — premium apparel built for everyday adventure.,mens,212.16,Summit Style,Men
AA-12520,Alpine Pants,data/generated_images/alpine-pants.jpg,https://aura-alpine.com/products/alpine-pants,The Alpine Pants from Alpine Tech — premium apparel built for everyday adventure.,mens,124.14,Alpine Tech,Men
AA-12521,Aura Dress,data/generated_images/aura-dress.jpg,https://aura-alpine.com/products/aura-dress,The Aura Dress from Aura & Alpine — premium apparel built for everyday adventure.,accessories,112.89,Aura & Alpine,Unisex
AA-12522,Summit Shirt,data/generated_images/summit-shirt.jpg,https://aura-alpine.com/products/summit-shirt,The Summit Shirt from Summit Style — premium apparel built for everyday adventure.,accessories,40.11,Summit Style,Unisex
AA-12523,Summit Joggers,data/generated_images/summit-joggers.jpg,https://aura-alpine.com/products/summit-joggers,The Summit Joggers from Summit Style — premium apparel built for everyday adventure.,accessories,224.56,Summit Style,Unisex
AA-12524,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,womens,115.74,Urban Peak,Women
AA-12525,Urban Dress,data/generated_images/urban-dress.jpg,https://aura-alpine.com/products/urban-dress,The Urban Dress from Urban Peak — premium apparel built for everyday adventure.,accessories,107.52,Urban Peak,Unisex
AA-12526,Urban Tank,data/generated_images/urban-tank.jpg,https://aura-alpine.com/products/urban-tank,The Urban Tank from Urban Peak — premium apparel built for everyday adventure.,mens,83.03,Urban Peak,Men
AA-12527,Urban Shirt,data/generated_images/urban-shirt.jpg,https://aura-alpine.com/products/urban-shirt,The Urban Shirt from Urban Peak — premium apparel built for everyday adventure.,accessories,16.59,Urban Peak,Unisex
AA-12528,Urban Polo,data/generated_images/urban-polo.jpg,https://aura-alpine.com/products/urban-polo,The Urban Polo from Urban Peak — premium apparel built for everyday adventure.,mens,218.09,Urban Peak,Men
AA-12529,Alpine Joggers,data/generated_images/alpine-joggers.jpg,https://aura-alpine.com/products/alpine-joggers,The Alpine Joggers from Alpine Tech — premium apparel built for everyday adventure.,womens,191.7,Alpine Tech,Women
AA-12530,Alpine Polo,data/generated_images/alpine-polo.jpg,https://aura-alpine.com/products/alpine-polo,The Alpine Polo from Alpine Tech — premium apparel built for everyday adventure.,mens,177.39,Alpine Tech,Men
AA-12531,Urban Aurora Tank,data/generated_images/urban-aurora-tank.jpg,https://aura-alpine.com/products/urban-aurora-tank,The Urban Aurora Tank from Urban Peak — premium apparel built for everyday adventure.,mens,88.84,Urban Peak,Men
AA-12532,Urban Pants,data/generated_images/urban-pants.jpg,https://aura-alpine.com/products/urban-pants,The Urban Pants from Urban Peak — premium apparel built for everyday adventure.,womens,168.46,Urban Peak,Women
AA-12533,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,accessories,129.61,Alpine Tech,Unisex
AA-12534,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,womens,64.01,Alpine Tech,Women
AA-12535,Alpine Jacket,data/generated_images/alpine-jacket.jpg,https://aura-alpine.com/products/alpine-jacket,The Alpine Jacket from Alpine Tech — premium apparel built for everyday adventure.,womens,53.48,Alpine Tech,Women
AA-12536,Aura Leggings,data/generated_images/aura-leggings.jpg,https://aura-alpine.com/products/aura-leggings,The Aura Leggings from Aura & Alpine — premium apparel built for everyday adventure.,womens,62.15,Aura & Alpine,Women
AA-12537,Urban Blouse,data/generated_images/urban-blouse.jpg,https://aura-alpine.com/products/urban-blouse,The Urban Blouse from Urban Peak — premium apparel built for everyday adventure.,accessories,87.74,Urban Peak,Unisex
AA-12538,Urban Skort,data/generated_images/urban-skort.jpg,https://aura-alpine.com/products/urban-skort,The Urban Skort from Urban Peak — premium apparel built for everyday adventure.,accessories,23.59,Urban Peak,Unisex
AA-12539,Aura Tee,data/generated_images/aura-tee.jpg,https://aura-alpine.com/products/aura-tee,The Aura Tee from Aura & Alpine — premium apparel built for everyday adventure.,womens,188.6,Aura & Alpine,Women
AA-12540,Summit Trail Shirt,data/generated_images/summit-trail-shirt.jpg,https://aura-alpine.com/products/summit-trail-shirt,The Summit Trail Shirt from Summit Style — premium apparel built for everyday adventure.,womens,187.08,Summit Style,Women
AA-12541,Summit Canyon Tee,data/generated_images/summit-canyon-tee.jpg,https://aura-alpine.com/products/summit-canyon-tee,The Summit Canyon Tee from Summit Style — premium apparel built for everyday adventure.,womens,56.35,Summit Style,Women
